-12.902,-12.902
-4.5582,-4.566
-1.66,-2
3.6056,3.6667
6.6825,6.6825
2.6849,2.8889
5.249,5.25
28.863,28.863
7.0807,7.0807
-0.66913,-0.86047
-1.6812,-2.0208
-1.7421,-2.08
-3.8153,-3.8571
-1.6144,-1.9545
-1.964,-2.2857
-3.1017,-3.2308
-1.8939,-2.2222
-0.38759,-0.5
1.7374,2.0755
-1.2279,-1.5397
7.4186,7.4186
-2.1234,-2.4255
2.8124,2.9924
-1.66,-2
-1.1488,-1.4484
1.5178,1.8559
-27.407,-27.407
-11.881,-11.881
1.5411,1.88
-6.8333,-6.8333
-5.9999,-6
-3.4742,-3.55
6.1481,6.1481
7.2105,7.2105
6.1363,6.1364
4.9672,4.9697
2.6042,2.8235
15.111,15.111
9.15,9.15
14,14
4.0628,4.0882
7.3684,7.3684
7.45,7.45
9,9
10.867,10.867
4.2628,4.2791
8.4865,8.4865
9.92,9.92
10.762,10.762
1.3359,1.661
0.75704,0.97154
2.3943,2.6525
4.7267,4.7317
1.8052,2.14
9.0811,9.0811
-27.357,-27.357
-23.229,-23.229
-32.821,-32.821
-35.153,-35.153
-17.154,-17.154
-15.048,-15.048
-16.527,-16.527
-2.4062,-2.6623
-2.3253,-2.5956
-2.3577,-2.6224
-3.6825,-3.7358
-9.5161,-9.5161
-3.8628,-3.901
-2.8636,-3.0342
-3.3217,-3.4173
-5.6664,-5.6667
-4.5573,-4.5652
5.7141,5.7143
-0.46117,-0.59465
0.41505,0.53535
0.64822,0.83391
-0.66696,-0.85771
2.6321,2.8462
-2.7381,-2.932
-0.58239,-0.75
-4.6407,-4.6471
0.92621,1.1818
-0.90344,-1.1538
5.9999,6
-1.9599,-2.2821
6.9375,6.9375
-1.0713,-1.3571
-1.66,-2
-10.714,-10.714
-5.2791,-5.28
2.0185,2.3342
-7.4058,-7.4058
-4.9977,-5
-9.1429,-9.1429
-2.2346,-2.52
-2.3609,-2.625
-0.77969,-1
