-12.902,-12.902
-4.5615,-4.566
-1.8374,-2
3.6331,3.6667
2.7869,2.8889
6.6825,6.6825
5.2494,5.25
28.863,28.863
7.0807,7.0807
-0.77142,-0.86047
-3.8338,-3.8571
-1.8584,-2.0208
-1.9185,-2.08
-3.1633,-3.2308
-2.1316,-2.2857
-2.0651,-2.2222
-0.44873,-0.5
-1.7919,-1.9545
1.9138,2.0755
-1.3908,-1.5397
-2.2802,-2.4255
7.4186,7.4186
2.9012,2.9924
-1.8374,-2
-1.3055,-1.4484
1.6942,1.8559
-11.881,-11.881
-27.407,-27.407
1.7179,1.88
-6.8333,-6.8333
-6,-6
-3.5089,-3.55
7.2105,7.2105
15.111,15.111
9.15,9.15
14,14
2.7147,2.8235
8.4865,8.4865
4.2698,4.2791
10.867,10.867
7.3684,7.3684
6.1363,6.1364
10.762,10.762
4.0738,4.0882
7.45,7.45
9.92,9.92
4.9682,4.9697
9,9
6.1481,6.1481
1.5055,1.661
0.8711,0.97154
2.5265,2.6525
4.7288,4.7317
1.9799,2.14
9.0811,9.0811
-27.357,-27.357
-23.229,-23.229
-17.154,-17.154
-35.153,-35.153
-32.821,-32.821
-15.048,-15.048
-16.527,-16.527
-2.5372,-2.6623
-2.4643,-2.5956
-2.4936,-2.6224
-3.7063,-3.7358
-9.5161,-9.5161
-3.8796,-3.901
-2.9473,-3.0342
-3.3662,-3.4173
-5.6665,-5.6667
-4.5607,-4.5652
5.7142,5.7143
0.48039,0.53535
-0.53347,-0.59465
0.74762,0.83391
-0.76895,-0.85771
2.7397,2.8462
-2.8346,-2.932
6,6
-1.8374,-2
-1.0356,-1.1538
-4.6434,-4.6471
-2.1278,-2.2821
6.9375,6.9375
1.0609,1.1818
-0.67249,-0.75
-1.2211,-1.3571
-10.714,-10.714
-5.2795,-5.28
2.1828,2.3342
-7.4058,-7.4058
-9.1429,-9.1429
-4.9987,-5
-2.3821,-2.52
-0.89668,-1
-2.4964,-2.625
