-12.902,-12.902
-4.5636,-4.566
-1.7876,-2
3.643,3.6667
2.7945,2.8889
6.6825,6.6825
5.2497,5.25
28.863,28.863
7.0807,7.0807
-0.70363,-0.86047
-3.8416,-3.8571
-1.8101,-2.0208
-1.8747,-2.08
-3.1758,-3.2308
-2.1043,-2.2857
-2.0327,-2.2222
-0.40404,-0.5
-1.7387,-1.9545
1.8697,2.0755
-1.3158,-1.5397
-2.2635,-2.4255
7.4186,7.4186
2.9113,2.9924
-1.7876,-2
-1.2284,-1.4484
1.6343,1.8559
-11.881,-11.881
-27.407,-27.407
1.6596,1.88
-6.8333,-6.8333
-6,-6
-3.5199,-3.55
7.2105,7.2105
15.111,15.111
9.15,9.15
14,14
2.7202,2.8235
8.4865,8.4865
4.2736,4.2791
10.867,10.867
7.3684,7.3684
6.1364,6.1364
10.762,10.762
4.0793,4.0882
7.45,7.45
9.92,9.92
4.969,4.9697
9,9
6.1481,6.1481
1.435,1.661
0.79858,0.97154
2.5243,2.6525
4.7302,4.7317
1.9409,2.14
9.0811,9.0811
-27.357,-27.357
-23.229,-23.229
-17.154,-17.154
-35.153,-35.153
-32.821,-32.821
-15.048,-15.048
-16.527,-16.527
-2.5356,-2.6623
-2.4589,-2.5956
-2.4898,-2.6224
-3.7155,-3.7358
-9.5161,-9.5161
-3.887,-3.901
-2.9581,-3.0342
-3.3782,-3.4173
-5.6666,-5.6667
-4.5628,-4.5652
5.7142,5.7143
0.43298,0.53535
-0.4817,-0.59465
0.68114,0.83391
-0.70129,-0.85771
2.7459,2.8462
-2.8433,-2.932
6,6
-1.7876,-2
-0.95814,-1.1538
-4.6452,-4.6471
-2.1002,-2.2821
6.9375,6.9375
0.98309,1.1818
-0.6106,-0.75
-1.1428,-1.3571
-10.714,-10.714
-5.2798,-5.28
2.1593,2.3342
-7.4058,-7.4058
-9.1429,-9.1429
-4.9994,-5
-2.372,-2.52
-0.82316,-1
-2.4928,-2.625
