-12.902,-12.902
-4.5645,-4.566
-1.7923,-2
3.6482,3.6667
146.62,146.62
99.55,99.55
2.8058,2.8889
6.6825,6.6825
5.2499,5.25
7.0807,7.0807
28.863,28.863
-0.69707,-0.86047
-3.8454,-3.8571
-1.8152,-2.0208
-1.8808,-2.08
-0.39926,-0.5
-2.1135,-2.2857
-2.0411,-2.2222
-1.7426,-1.9545
-3.1846,-3.2308
1.8758,2.0755
-1.313,-1.5397
7.4186,7.4186
-2.2743,-2.4255
2.922,2.9924
-1.7923,-2
-1.2244,-1.4484
1.6365,1.8559
-27.407,-27.407
-11.881,-11.881
1.6622,1.88
-6.8333,-6.8333
-6,-6
-3.526,-3.55
7.2105,7.2105
7.3684,7.3684
6.1364,6.1364
10.762,10.762
7.45,7.45
6.1481,6.1481
4.0818,4.0882
9,9
14,14
10.867,10.867
2.7318,2.8235
4.2753,4.2791
8.4865,8.4865
15.111,15.111
4.9693,4.9697
9.92,9.92
9.15,9.15
1.4339,1.661
0.79193,0.97154
2.5362,2.6525
1.948,2.14
4.7308,4.7317
9.0811,9.0811
-27.357,-27.357
-23.229,-23.229
-32.821,-32.821
-35.153,-35.153
-17.154,-17.154
-16.527,-16.527
-15.048,-15.048
-2.5474,-2.6623
-2.4707,-2.5956
-2.5016,-2.6224
-3.7201,-3.7358
-9.5161,-9.5161
-3.8905,-3.901
-2.9685,-3.0342
-3.3854,-3.4173
-5.6666,-5.6667
-4.5637,-4.5652
5.7143,5.7143
-0.47626,-0.59465
0.42794,0.53535
-0.69474,-0.85771
0.67464,0.83391
2.7574,2.8462
-2.8544,-2.932
-0.95191,-1.1538
-0.60436,-0.75
-4.6459,-4.6471
-1.1379,-1.3571
6.9375,6.9375
-1.7923,-2
6,6
-2.1093,-2.2821
0.97699,1.1818
-10.714,-10.714
-5.2799,-5.28
2.1691,2.3342
-7.4058,-7.4058
-4.9997,-5
-9.1429,-9.1429
-2.3834,-2.52
-2.5045,-2.625
-0.81653,-1
