3.2514,3.4173
27.407,27.407
11.881,11.881
27.357,27.357
27.761,27.761
4.5538,4.5652
-0.084103,0.85771
16.527,16.527
35.153,35.153
1.1741,2.2821
5.6663,5.6667
4.6379,4.6471
1.4608,2.4255
9.1429,9.1429
0.25924,1.4484
-0.21737,0.59465
15.048,15.048
0.74873,2
1.9776,2.6623
0.3232,1.5397
2.6839,3.0342
1.8331,2.5956
7.4058,7.4058
3.8416,3.901
2.5079,2.932
3.7917,3.8571
9.5161,9.5161
17.154,17.154
3.6505,3.7358
0.19929,1.3571
1.8917,2.6224
6.8333,6.8333
4.9968,5
32.821,32.821
0.85158,2.08
-0.008821,1
0.77436,2.0208
10.714,10.714
3.4235,3.55
1.1808,2.2857
0.69541,1.9545
5.9999,6
1.0683,2.2222
-0.082674,0.86047
-0.26431,0.5
0.9373,2.14
3.5676,3.6667
-0.024127,0.97154
2.3497,2.8462
0.41584,1.661
-0.24681,0.53535
2.4296,2.8889
0.092823,1.1818
4.7245,4.7317
5.2486,5.25
28.863,28.863
0.59041,1.8559
-0.096425,0.83391
5.2787,5.28
0.61481,1.88
7.4186,7.4186
1.9566,2.6525
2.6135,2.9924
1.6666,2.52
6.6825,6.6825
5.714,5.7143
7.0807,7.0807
9.0811,9.0811
6.9375,6.9375
5.9999,6
7.2105,7.2105
4.0497,4.0882
7.3684,7.3684
2.3063,2.8235
7.45,7.45
10.867,10.867
4.9661,4.9697
9.15,9.15
4.2549,4.2791
9,9
0.8454,2.0755
14,14
10.762,10.762
9.92,9.92
6.1363,6.1364
15.111,15.111
8.4865,8.4865
6.1481,6.1481
1.2733,2.3342
146.62,146.62
