12.902,12.902
4.5757,4.566
0.98816,2
3.6973,3.6667
2.8528,2.8889
6.6825,6.6825
5.2517,5.25
28.863,28.863
7.0807,7.0807
3.8847,3.8571
1.0593,2.0208
1.2587,2.08
-0.52364,0.86047
0.83556,1.9545
-0.69967,0.5
1.8429,2.2857
3.2492,3.2308
1.6831,2.2222
1.2437,2.0755
-0.014638,1.5397
2.1431,2.4255
7.4186,7.4186
2.9796,2.9924
0.98816,2
-0.11217,1.4484
0.54097,1.8559
27.407,27.407
11.881,11.881
0.60676,1.88
6.8333,6.8333
6.0001,6
3.5808,3.55
7.45,7.45
4.1099,4.0882
6.1364,6.1364
9.15,9.15
6.1482,6.1481
9.92,9.92
8.4865,8.4865
14,14
7.2105,7.2105
15.111,15.111
4.2955,4.2791
10.867,10.867
2.7687,2.8235
9,9
10.762,10.762
4.9735,4.9697
7.3684,7.3684
0.1465,1.661
-0.46216,0.97154
2.5287,2.6525
4.7385,4.7317
1.4491,2.14
9.0811,9.0811
27.357,27.357
23.229,23.229
17.154,17.154
32.821,32.821
35.153,35.153
15.048,15.048
2.5433,2.6623
16.527,16.527
2.4407,2.5956
2.4828,2.6224
3.7657,3.7358
9.5161,9.5161
3.9276,3.901
3.0288,3.0342
3.4458,3.4173
4.5749,4.5652
5.6671,5.6667
5.7147,5.7143
-0.65603,0.59465
-0.68353,0.53535
-0.5377,0.83391
-0.5251,0.85771
2.7982,2.8462
2.9065,2.932
4.6552,4.6471
-0.33013,1.1818
-2.0445,-2
6.9375,6.9375
1.8341,2.2821
-1.2413,-0.75
-0.34919,1.1538
6.0001,6
-0.19582,1.3571
10.714,10.714
5.2816,5.28
1.9542,2.3342
7.4058,7.4058
9.1429,9.1429
5.0035,5
2.3157,2.52
2.4868,2.625
-0.44563,1
